id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
520.0,Inclined Plane Ale,American Ipa,12.0,,,532,Flat Rock Brewing Company,Smithton,PA
2554.0,Moped Traveler,American Pale Ale (Apa),16.0,0.055,,54,Flesk Brewing Company,Lombard,IL
608.0,Snake Dog IPA,American Ipa,12.009414140244123,0.071,60.0,521,Flying Dog Brewery,Frederick,MD
607.0,Underdog Atlantic Lager,American Pale Lager,12.0,0.047,28.0,521,Flying Dog Brewery,Frederick,MD
2567.0,Flying Mouse 8,,12.0,0.04,,50,Flying Mouse Brewery,Troutville,VA
2566.0,Flying Mouse 4,American Ipa,12.0,0.07,70.0,50,Flying Mouse Brewery,Troutville,VA
1899.0,La Ferme Urbaine Farmhouse Ale,Saison / Farmhouse Ale,12.0,0.078,,279,Foolproof Brewing Company,Pawtucket,RI
983.0,Backyahd IPA,American Ipa,12.0,0.06,,279,Foolproof Brewing Company,Pawtucket,RI
982.0,Raincloud Robust Porter,American Porter,12.0,,,279,Foolproof Brewing Company,Pawtucket,RI
981.0,Barstool American Golden Ale,American Blonde Ale,12.0,0.045,,279,Foolproof Brewing Company,Pawtucket,RI
2111.0,,Witbier,12.0,0.05,18.001001915100545,217,Forgotten Boardwalk,Cherry Hill,NJ
2110.0,1916 Shore Shiver,American Ipa,12.0,0.069,65.0,217,Forgotten Boardwalk,Cherry Hill,NJ
2172.0,Quick WIT,Belgian Pale Ale,12.0,,,206,Fort George Brewery,Astoria,
2171.0,the optimist,American Ipa,12.0,0.062,,206,Fort George Brewery,Astoria,OR
1911.0,sUICIDE sQUEEZE ipa,American Ipa,16.0,0.045,,,Fort George Brewery,Astoria,OR
1803.0,Java the Hop,American Ipa,16.0,0.065,,206,Fort George Brewery,Astoria,OR
1566.0,Next Adventure Black IPA,American Black Ale,16.0,0.0670178610720995,,206,Fort George Brewery,Astoria,OR
1515.0,3-Way IPA (2013),American Ipa,16.0,0.067,,206,Fort George Brewery,Astoria,OR
1214.0,Tender Loving Empire NWPA,American Pale Ale (Apa),16.0,0.058,,206,fort george brewery,Astoria,OR
674.0,Quick Wit Belgianesque Ale,Witbier,16.0,0.052,,206,Fort George Brewery,Astoria,OR
562.0,Sunrise Oatmeal Pale Ale,American Pale Ale (Apa),16.0,0.055,,206,Fort George Brewery,Astoria,OR
,Cavatica Stout,American Double / Imperial Stout,16.0,0.088,,206,Fort George Brewery,Astoria,OR
,,American Amber / Red Lager,16.0,,,206,Fort George Brewery,Astoria,OR
318.0,Vortex IPA,American Ipa,,0.074,97.0,206,Fort George Brewery,Astoria,OR
2322.0,Fort Pitt Ale,American Amber / Red Ale,12.0,,,151,Fort Pitt Brewing Company,Latrobe,PA
2661.0,Park,American Pale Wheat Ale,12.0,0.047,19.0,,Fort Point Beer Company,San Francisco,CA
2660.0,Westfalia,American Amber / Red Ale,12.0,0.056,16.0,4,Fort Point Beer Company,San Francisco,CA
2659.0,KSA,Kölsch,12.0,0.046,17.0,4,Fort Point Beer Company,San Francisco,CA
2658.0,Villager,American Ipa,12.0,0.063,42.0,4,Fort Point Beer Company,San Francisco,CA
2625.0,Dirty Bastard,Scotch Ale / Wee Heavy,12.0,0.085,50.0,15,founders brewing company,,MI
1565.0,Centennial IPA,American Ipa,11.998410406314765,0.072,65.0,15,Founders Brewing Company,Grand Rapids,MI
1223.0,All Day IPA,American Ipa,12.0,0.047,42.0,15,Founders Brewing Company,Grand Rapids,MI
1874.0,eL cHINGON ipa,American Ipa,12.0,0.076,73.0,287,Four Corners Brewing Company,Dallas,TX
1873.0,Block Party Robust Porter,American Porter,12.0,0.057,40.0,287,Four Corners Brewing Company,Dallas,TX
,Local Buzz,American Blonde Ale,12.0,0.052,20.0,,Four Corners Brewing Company,Dallas,
2613.0,Feel Like Maplin' Love,Oatmeal Stout,16.0,0.055,,22,Four Fathers Brewing,Valparaiso,IN
2612.0,,Belgian Pale Ale,16.0,0.05,,22,Four Fathers Brewing,Valparaiso,IN
2611.0,the 26th,American Ipa,16.0,0.06,,22,Four Fathers Brewing,Valparaiso,IN
2610.0,The Gadget,,16.0,0.064,,22,fOUR fATHERS bREWING,Valparaiso,IN
1657.0,Leprechaun Lager,American Pale Lager,12.0,0.04,,348,Four Horsemen Brewing Company,South Bend,IN
2309.0,Sunbru Kölsch,Kölsch,12.0,0.052,17.01918287983915,160,Four Peaks Brewing Company,Tempe,AZ
1635.0,Kilt Lifter Scottish-Style Ale,,12.0,0.06,21.0,160,Four Peaks Brewing Company,Tempe,AZ
1616.0,Pumpkin Porter,American Porter,12.0,0.051,,160,four peaks brewing company,Tempe,AZ
1585.0,Four Peaks Peach Ale,Fruit / Vegetable Beer,12.0,0.042,9.0,160,four peaks brewing company,Tempe,AZ
358.0,Hop Knot IPA,American Ipa,12.0,0.067,47.0,160,Four Peaks Brewing Company,Tempe,AZ
179.0,Kilt Lifter Scottish-Style Ale (2009),Scottish Ale,12.0,,21.0,160,Four Peaks Brewing Company,Tempe,AZ
178.0,Sunbru Kölsch,Kölsch,12.0,0.052,,160,Four Peaks Brewing Company,Tempe,AZ
2428.0,Four String Vanilla Porter,American Porter,12.0,0.06,,105,Four String Brewing Company,,OH
2427.0,Suncaster Summer Wheat,American Pale Wheat Ale,12.0,0.05,28.0,105,Four String Brewing Company,Columbus,OH
2425.0,Brass Knuckle Pale Ale,American Pale Ale (Apa),12.0,0.057,36.0,105,Four String Brewing Company,Columbus,OH
2424.0,Big Star White IPA,,12.0,0.07,70.0,105,Four String Brewing Company,Columbus,OH
1998.0,Old Detroit,American Amber / Red Ale,12.0,0.056,,253,frankenmuth brewery,Frankenmuth,MI
1556.0,Batch 69 IPA,American Ipa,11.98337128543549,0.069,69.0,253,Frankenmuth Brewery,Frankenmuth,MI
1208.0,tWISTED hELLES sUMMER lAGER,Munich Helles Lager,12.0,0.055,18.0,253,Frankenmuth Brewery,Frankenmuth,MI
2527.0,OktoberFiesta,,12.0,0.053,27.0,,Freetail Brewing Company,San Antonio,TX
2526.0,Texicali,American Brown Ale,12.0,0.065,33.0,66,Freetail Brewing Company,San Antonio,TX
2525.0,pinata protest,Witbier,12.0,0.06,,66,Freetail Brewing Company,San Antonio,TX
2524.0,,Munich Helles Lager,12.0,,20.0,66,freetail brewing company,San Antonio,TX
2523.0,Original,American Amber / Red Ale,12.0,0.068,,66,freetail brewing company,San Antonio,TX
,Rye Wit,Witbier,12.0,0.042,10.0,,Freetail Brewing Company,San Antonio,TX
2521.0,Soul Doubt,,12.0,0.059,70.0,66,Freetail Brewing Company,San Antonio,
2520.0,Yo Soy Un Berliner,Berliner Weissbier,12.0,0.044,5.0,66,fREETAIL bREWING cOMPANY,San Antonio,TX
1174.0,77 Fremont Select Spring Session IPA,American Ipa,12.0,,,460,Fremont Brewing Company,Seattle,WA
1116.0,Fremont Organic Pale Ale,American Pale Ale (Apa),12.0,0.0403375462252948,,460,Fremont Brewing Company,Seattle,WA
994.0,Abominable Ale,English Strong Ale,12.0,0.08,,460,Fremont Brewing Company,Seattle,WA
901.0,Harvest Ale,Saison / Farmhouse Ale,12.0,0.065,35.0,460,Fremont Brewing Company,Seattle,WA
,Fremont Summer Ale,American Pale Ale (Apa),12.0,0.065,45.0,460,Fremont Brewing Company,Seattle,WA
858.0,Universale Pale Ale,American Pale Ale (Apa),12.0,0.056,30.0,460,Fremont Brewing Company,Seattle,WA
857.0,Interurban IPA,American Ipa,12.0,0.065,80.0,460,Fremont Brewing Company,Seattle,WA
1300.0,gATEWAY kOLSCH sTYLE aLE,Kölsch,12.0,,32.0,433,French Broad Brewery,Asheville,NC
1260.0,Wee-Heavy-Er Scotch Ale,Scotch Ale / Wee Heavy,12.0,,24.0,433,French Broad Brewery,,NC
1259.0,13 Rebels ESB,Extra Special / Strong Bitter (Esb),12.0,0.052,42.0,433,French Broad Brewery,Asheville,
2254.0,Salamander Slam,American Ipa,16.0,0.07,73.0,180,Frog Level Brewing Company,Waynesville,NC
1658.0,Cack-A-Lacky,American Pale Ale (Apa),12.0,0.0587875125067613,,347,Fullsteam Brewery,Durham,NC
2077.0,No Wake IPA,American Ipa,12.0,0.072,50.0,228,Geneva Lake Brewing Company,Lake Geneva,WI
2076.0,Boathouse Blonde,American Blonde Ale,12.0,0.049,15.0,228,Geneva Lake Brewing Company,Lake Geneva,WI
2075.0,Cedar Point,American Amber / Red Ale,11.99837835010386,0.05,26.0,228,Geneva Lake Brewing Company,Lake Geneva,WI
2426.0,clean shave ipa,American Ipa,12.0,0.067,70.0,106,Glabrous Brewing Company,Pineland,ME
2045.0,Might As Well IPL,American Pale Lager,16.0,0.072,75.0,240,,Los Angeles,CA
1960.0,Saison Pamplemousse,Saison / Farmhouse Ale,12.0,0.058,35.0,240,Golden Road Brewing,Los Angeles,CA
1777.0,2020 IPA,American Ipa,16.0,0.074,74.0,240,Golden Road Brewing,Los Angeles,CA
1698.0,Wolf Among Weeds IPA,American Ipa,16.0,0.08,70.0,240,Golden Road Brewing,Los Angeles,CA
1641.0,,American Ipa,16.0,0.094,92.0,240,Golden Road Brewing,Los Angeles,CA
,Point the Way IPA,American Ipa,16.0,0.059,60.0,240,Golden Road Brewing,,CA
1489.0,Golden Road Hefeweizen,Hefeweizen,16.0,0.046,15.0,240,,Los Angeles,CA
1399.0,Heal the Bay IPA,American Ipa,16.0,0.068,65.0,240,Golden Road Brewing,Los Angeles,CA
1296.0,Point the Way IPA,American Ipa,,0.059,60.0,240,Golden Road Brewing,Los Angeles,CA
1034.0,Cabrillo Kölsch,Kölsch,16.0,0.05,,,Golden Road Brewing,Los Angeles,CA
991.0,,American Brown Ale,16.0,0.055,20.0,240,Golden Road Brewing,Los Angeles,CA
750.0,Burning Bush Smoked IPA,American Ipa,16.0,0.08,70.0,240,Golden Road Brewing,Los Angeles,CA
749.0,Wolf Among Weeds IPA (2012),American Ipa,16.0,0.08,70.0,240,Golden Road Brewing,Los Angeles,CA
549.0,Point the Way IPA (2012),American Ipa,15.990158345918804,0.059,60.0,240,Golden Road Brewing,Los Angeles,CA
548.0,Golden Road Hefeweizen (2012),Hefeweizen,16.0,0.046,14.998562511531883,240,,Los Angeles,
2587.0,Vanilla Porter,American Porter,16.0,0.07,11.0,39,Gonzo's BiggDogg Brewing,Kalamazoo,MI
1109.0,Descender IPA,American Ipa,12.0,0.07,70.0,464,Good Life Brewing Company,Bend,OR
1108.0,Sweet As Pacific Ale,American Pale Wheat Ale,12.0,0.06,18.0,464,Good Life Brewing Company,Bend,OR
1000.0,Good People Pale Ale,American Pale Ale (Apa),12.0,,36.0,478,Good People Brewing Company,Birmingham,AL
312.0,Snake Handler Double IPA,American Double / Imperial Ipa,12.0,0.093,103.0,478,Good People Brewing Company,Birmingham,AL
311.0,Coffee Oatmeal Stout,Oatmeal Stout,11.991502678471807,0.06,54.0,478,Good People Brewing Company,Birmingham,AL
309.0,Good People IPA,American Ipa,12.0,0.06,64.0,478,Good People Brewing Company,Birmingham,AL
308.0,Good People American Brown Ale,American Brown Ale,12.0,0.058,36.0,478,Good People Brewing Company,Birmingham,AL
2205.0,Mountain Rescue Pale Ale,American Pale Ale (Apa),,0.055,40.0,194,Goodlife Brewing Co.,Bend,OR
2198.0,Goose Island India Pale Ale,American Ipa,12.0,0.059,55.0,196,goose island brewery company,Chicago,IL
2457.0,312 Urban Pale Ale,American Pale Ale (Apa),,0.054,30.0,88,,Chicago,IL
2202.0,312 Urban Pale Ale,American Pale Ale (Apa),12.0,0.054,30.0,88,Goose Island Brewing Company,Chicago,IL
2201.0,312 Urban Wheat Ale,American Pale Wheat Ale,16.0,0.042,18.0,88,Goose Island Brewing Company,,IL
1829.0,312 Urban Wheat Ale,American Pale Wheat Ale,12.0,0.042,18.0,88,Goose Island Brewing Company,Chicago,IL
581.0,312 Urban Wheat Ale (2012),American Pale Wheat Ale,12.0,0.042,20.0,88,Goose Island Brewing Company,Chicago,IL
1383.0,Beaver Logger,American Pale Lager,,0.052,19.0,420,Gore Range Brewery,Edwards,CO
,White Water Wheat,American Pale Wheat Ale,12.0,0.05,,536,Grand Canyon Brewing Company,Williams,AZ
476.0,Grand Canyon American Pilsner,American Pilsner,12.0,0.052,,536,Grand Canyon Brewing Company,Williams,AZ
143.0,Grand Canyon Sunset Amber Ale,American Amber / Red Ale,12.0,0.054,,536,Grand Canyon Brewing Company,Williams,AZ
142.0,Black Iron India Pale Ale,American Ipa,12.0,,,536,Grand Canyon Brewing Company,,AZ
2129.0,Monarch Classic American Wheat,,12.0,0.043,21.0,213,gRAPEVINE cRAFT bREWERY,Farmers Branch,TX
2127.0,Sir William's English Brown Ale,,12.0,0.049,21.0,213,Grapevine Craft Brewery,Farmers Branch,TX
2126.0,Lakefire Rye Pale Ale,American Pale Ale (Apa),12.0,0.055,35.0,213,Grapevine Craft Brewery,Farmers Branch,TX
2303.0,Beer Agent Re-Ignition,American Blonde Ale,16.002604033832668,0.053,22.0,165,Great Crescent Brewery,Aurora,IN
1990.0,Cherry Ale,Fruit / Vegetable Beer,16.0,0.057,18.0,165,Great Crescent Brewery,Aurora,IN
1702.0,Bourbon Barrel Aged Coconut Porter,American Porter,16.0,0.0469469982350188,33.00641182152728,165,Great Crescent Brewery,Aurora,IN
1701.0,gREAT cRESCENT ipa,American Ipa,16.0,0.062,60.0,165,Great Crescent Brewery,,IN
1700.0,aURORA lAGER,Dortmunder / Export Lager,16.0,0.057,27.0,165,Great Crescent Brewery,Aurora,IN
1699.0,Great Crescent Blonde Ale,American Blonde Ale,16.0,0.053,22.0,165,gREAT cRESCENT bREWERY,Aurora,IN
1269.0,Great Crescent Coconut Porter,American Porter,16.0,0.056,33.0,165,Great Crescent Brewery,Aurora,IN
930.0,Great Crescent Oktoberfest Lager,Märzen / Oktoberfest,16.0,0.057,25.0,165,great crescent brewery,Aurora,
649.0,Great Crescent Brown Ale,American Brown Ale,16.0,0.045,,165,Great Crescent Brewery,Aurora,IN
639.0,cHERRY aLE (1),Fruit / Vegetable Beer,16.0,,18.0,165,Great Crescent Brewery,Aurora,IN
626.0,Aurora Lager (2011),Dortmunder / Export Lager,16.0,0.057,27.0,165,Great Crescent Brewery,Aurora,IN
615.0,Frosted Fields Winter Wheat,American Dark Wheat Ale,16.0,0.06,25.0,165,Great Crescent Brewery,Aurora,IN
478.0,Great Crescent Belgian Style Wit,Witbier,16.0,0.051,13.0,165,Great Crescent Brewery,Aurora,IN
455.0,Bourbon's Barrel Stout,American Stout,16.0,0.075,65.0,165,Great Crescent Brewery,Aurora,IN
442.0,Great Crescent Stout,English Stout,16.0,0.08,66.0,165,Great Crescent Brewery,Aurora,IN
441.0,Great Crescent Coconut Porter (2012),American Porter,16.0,0.056,32.99682809125611,165,Great Crescent Brewery,Aurora,IN
440.0,Great Crescent Dark Lager,Euro Dark Lager,,,23.0,,Great Crescent Brewery,Aurora,IN
439.0,Great Crescent Mild Ale,English Dark Mild Ale,16.0,0.042,26.0,165,Great Crescent Brewery,Aurora,IN
436.0,Great Crescent IPA (2011),American Ipa,16.0,0.062,60.0,165,great crescent brewery,Aurora,
389.0,Great Crescent Blonde Ale (2011),American Blonde Ale,16.0,0.053,22.0,165,Great Crescent Brewery,Aurora,IN
2650.0,Denver Pale Ale (Artist Series No. 1),American Pale Ale (Apa),12.0,0.05,,6,Great Divide Brewing Company,Denver,CO
2649.0,Hibernation Ale,Old Ale,12.0,,,6,Great Divide Brewing Company,Denver,CO
2648.0,Whitewater,American Pale Wheat Ale,12.0,0.061,,6,Great Divide Brewing Company,Denver,CO
2647.0,Rumble,American Ipa,12.0,0.071,,6,Great Divide Brewing Company,Denver,CO
2646.0,orabelle,Tripel,12.0,0.083,,6,Great Divide Brewing Company,Denver,CO
2645.0,Lasso,American Ipa,12.01208939527546,0.05,,6,Great Divide Brewing Company,Denver,CO
2644.0,Yeti  Imperial Stout,Russian Imperial Stout,,0.095,75.0,6,Great Divide Brewing Company,Denver,CO
2643.0,Colette,Saison / Farmhouse Ale,12.0,0.073,,6,Great Divide Brewing Company,Denver,CO
2642.0,Titan IPA,American Ipa,12.0,0.071,,6,Great Divide Brewing Company,Denver,CO
404.0,Black Star Double Hopped Golden Lager (24 oz.),American Pale Lager,24.0,0.0498162181572345,15.0,543,Great Northern Brewing Company,Whitefish,MT
164.0,Black Star Double Hopped Golden Lager (12 oz.),American Pale Lager,12.0,0.045,15.0,543,Great Northern Brewing Company,Whitefish,MT
1923.0,Commotion APA,American Pale Ale (Apa),12.0,0.052,49.0,269,Great Raft Brewing Company,Shreveport,LA
1922.0,Southern Drawl Pale Lager,American Pale Lager,12.0,0.052,,269,gREAT rAFT bREWING cOMPANY,Shreveport,LA
1604.0,Chickawawa Lemonale,Fruit / Vegetable Beer,12.0,0.05,5.0,365,Great River Brewery,Davenport,IA
1574.0,Barrel Aged Farmer,American Brown Ale,16.0,0.07,22.0,365,Great River Brewery,Davenport,IA
1446.0,Great River Golden Ale,American Blonde Ale,,0.048,,365,Great River Brewery,Davenport,IA
1275.0,Dirty Blonde Chocolate Ale,American Blonde Ale,12.0,0.048,,365,Great River Brewery,Davenport,IA
1244.0,Dos Pistolas,Vienna Lager,12.0,0.048,20.0,365,great river brewery,Davenport,IA
1064.0,Owney Irish Style Red Ale,Irish Red Ale,16.0,0.05,30.0,365,Great River Brewery,Davenport,IA
1028.0,,Vienna Lager,16.0,0.06,,365,Great River Brewery,Davenport,IA
865.0,Widespread Wit,Witbier,16.0,0.055,10.0,365,Great River Brewery,Davenport,IA
864.0,Roller Dam Red Ale,Irish Red Ale,16.0,0.054,30.0,365,Great River Brewery,Davenport,IA
863.0,483 Pale Ale,,16.0,0.053,48.0,365,gREAT rIVER bREWERY,Davenport,IA
672.0,Hop A Potamus Double Dark Rye Pale Ale,Rye Beer,16.0,0.09,99.0,365,Great River Brewery,Davenport,IA
655.0,fARMER bROWN aLE,American Brown Ale,16.0,0.07,22.0,365,Great River Brewery,Davenport,IA
540.0,Big Cock IPA,American Ipa,16.0,0.07,70.00055045851798,365,,,IA
539.0,Oktoberfest,,16.0,0.059,25.0,365,Great River Brewery,Davenport,IA
,40th Annual Bix Street Fest Copper Ale (Current),American Amber / Red Ale,16.0,0.048,25.0,365,Great River Brewery,,IA
371.0,Redband Stout,American Stout,16.0,0.06,36.0,365,Great River Brewery,Davenport,IA
190.0,483 Pale Ale (2010),American Pale Ale (Apa),16.0,0.053,,365,Great River Brewery,Davenport,IA
189.0,Roller Dam Red Ale (2010),Irish Red Ale,16.0,0.054,30.0,365,,Davenport,IA
1106.0,Pablo Beach Pale Ale,American Pale Ale (Apa),12.0,0.05,30.0,466,Green Room Brewing,Jacksonville,
2314.0,Wild Trail Pale Ale,American Pale Ale (Apa),,0.057,44.0,156,,Lewisburg,WV
2313.0,Mothman Black IPA,American Black Ale,12.0,0.067,71.0,156,Greenbrier Valley Brewing Company,Lewisburg,WV
2461.0,Autumn Winds Fest Beer,Märzen / Oktoberfest,16.0,0.058,,86,gREY sAIL bREWING cOMPANY,Westerly,RI
2044.0,Captain's Daughter,American Double / Imperial Ipa,12.0,0.085,69.0,86,Grey Sail Brewing Company,Westerly,RI
1567.0,Autumn Winds,Märzen / Oktoberfest,16.0,0.058,,,gREY sAIL bREWING OF rHODE iSLAND,Westerly,RI
1505.0,fLYING jENNY eXTRA pALE aLE,American Pale Ale (Apa),12.0,0.06,54.0,,Grey Sail Brewing of Rhode Island,Westerly,RI
1186.0,Hazy Day Belgian-Style Wit,Witbier,16.0,0.04,20.0,379,Grey Sail Brewing of Rhode Island,,RI
,Bring Back the Beach Blonde Ale,American Blonde Ale,16.0,0.055,,379,Grey Sail Brewing of Rhode Island,Westerly,RI
,lEANING cHIMNEY sMOKED pORTER,,16.0,0.06,34.0,379,Grey Sail Brewing of Rhode Island,Westerly,RI
693.0,Flying Jenny Extra Pale Ale (2012),American Pale Ale (Apa),12.0,0.06,54.0,379,Grey Sail Brewing of Rhode Island,Westerly,RI
631.0,Flagship Ale,Cream Ale,,0.049,,379,Grey Sail Brewing of Rhode Island,Westerly,RI
2375.0,Mr. Blue Sky,American Pale Wheat Ale,16.0,0.045,6.00590081503065,124,Griffin Claw Brewing Company,Birmingham,MI
,3 Scrooges,Winter Warmer,16.0,0.065,,124,Griffin Claw Brewing Company,Birmingham,MI
,screamin�?pumpkin,Pumpkin Ale,16.0,0.05,25.0,124,Griffin Claw Brewing Company,Birmingham,MI
2141.0,Grand Trunk Bohemian Pils,Czech Pilsener,16.0,0.05,35.0,124,Griffin Claw Brewing Company,Birmingham,MI
2140.0,eL rOJO,American Amber / Red Ale,16.0,0.065,25.0,124,Griffin Claw Brewing Company,Birmingham,MI
2139.0,Norm's Raggedy Ass IPA,American Ipa,16.0,0.075,,124,Griffin Claw Brewing Company,Birmingham,MI
2138.0,Grind Line,American Pale Ale (Apa),16.0,0.05,35.0,124,Griffin Claw Brewing Company,Birmingham,MI
2007.0,Norm's Gateway IPA,American Ipa,12.0,0.04,55.0,,Griffin Claw Brewing Company,,MI
1570.0,Lemon Shandy Tripel,Tripel,15.99804855080621,0.0816173433592637,,,gRIFFIN cLAW bREWING cOMPANY,Birmingham,MI
2339.0,Little Red Cap,Altbier,12.0,,43.0,,Grimm Brothers Brewhouse,Loveland,CO
1857.0,Supergoose IPA,American Ipa,12.0,0.069,67.0,290,Hale's Ales,Seattle,WA
1440.0,Hale's Pale American Ale,American Pale Ale (Apa),12.0,0.047,,290,Hale's Ales,Seattle,WA
1753.0,Heyoka IPA,American Ipa,16.0,0.07,,327,Half Acre Beer Company,Chicago,IL
1448.0,Guest Lager,American Double / Imperial Pilsner,16.0,0.08,,327,,Chicago,IL
1134.0,Pony Pilsner,German Pilsener,16.0,0.0435169630649453,,,Half Acre Beer Company,Chicago,IL
1066.0,Akari Shogun American Wheat Ale,American Pale Wheat Ale,16.0,0.055,,327,Half Acre Beer Company,Chicago,IL
849.0,Meat Wave,English India Pale Ale (Ipa),16.0,0.06,,327,Half Acre Beer Company,Chicago,IL
352.0,Over Ale,American Brown Ale,16.0,0.06,,327,Half Acre Beer Company,Chicago,IL
149.0,Gossamer Golden Ale,American Blonde Ale,16.0,0.042,,327,Half Acre Beer Company,Chicago,IL
148.0,Daisy Cutter Pale Ale,American Pale Ale (Apa),16.0,0.052,,327,Half Acre Beer Company,Chicago,IL
2026.0,Pursuit,American Ipa,12.0,0.07,40.0,248,Half Full Brewery,Stamford,CT
1361.0,Half Full Bright Ale,American Blonde Ale,12.0,0.052,18.0,248,,Stamford,CT
1016.0,Orange Wheat,Fruit / Vegetable Beer,12.0,0.046,17.0,476,Hangar 24 Craft Brewery,Redlands,CA
1015.0,Hangar 24 Helles Lager,Munich Helles Lager,12.0,0.043,14.0,476,,Redlands,CA
1677.0,The Great Return,American Ipa,16.0,0.075,70.0,343,Hardywood Park Craft Brewery,Richmond,VA
1331.0,Hardywood Cream Ale,Cream Ale,12.0,,18.0,343,hARDYWOOD pARK cRAFT bREWERY,,VA
1270.0,,American Pale Ale (Apa),12.0,0.056,55.0,343,Hardywood Park Craft Brewery,Richmond,VA
,UFO Gingerland,Herbed / Spiced Beer,11.988956780862326,0.052,15.0,234,Harpoon Brewery,Boston,MA
1653.0,The Long Thaw White IPA,American White Ipa,11.995335094525654,0.062,45.0,234,Harpoon Brewery,Boston,MA
1558.0,Honey Cider,Cider,12.0,0.048,,234,Harpoon Brewery,Boston,MA
1380.0,hARPOON sUMMER bEER,Kölsch,12.0,0.05,28.0,,Harpoon Brewery,Boston,MA
1379.0,Harpoon IPA,American Ipa,12.0,,42.0,234,harpoon brewery,Boston,MA
1340.0,UFO Pumpkin,Pumpkin Ale,,0.059,20.0,234,Harpoon Brewery,Boston,MA
1313.0,Harpoon Octoberfest,Märzen / Oktoberfest,12.0,0.055,30.0,234,Harpoon Brewery,Boston,MA
770.0,Harpoon IPA (2012),American Ipa,12.0,0.059,42.0,234,Harpoon Brewery,Boston,MA
769.0,Harpoon Summer Beer (2012),Kölsch,12.0,0.05,28.0,,Harpoon Brewery,Boston,MA
610.0,UFO White,American Pale Wheat Ale,12.0,0.048,10.0,234,Harpoon Brewery,Boston,MA
192.0,Harpoon Summer Beer (2010),Kölsch,12.0,0.05,28.0,234,Harpoon Brewery,Boston,MA
126.0,Harpoon IPA (2010),American Ipa,12.0,0.059,42.0,234,Harpoon Brewery,Boston,MA
506.0,gREAT fALLS sELECT pALE aLE,American Blonde Ale,12.00874172966147,,,535,Harvest Moon Brewing Company,Belt,MT
181.0,Beltian White,Witbier,,0.048,,535,Harvest Moon Brewing Company,Belt,MT
2183.0,Kaua'i Golden Ale,American Blonde Ale,12.0,0.049,,204,Hawai'i Nui Brewing Co.,Hilo,HI
